"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"24633","243179","2000","1020","16.026434","257.5","0"
"24634","243179","2001","1020","18.229504","258","0"
"24635","243179","2002","1020",NA,"243","0"
"24636","243179","2003","1020","56.171785","244","0"
"24637","243179","2004","1020","57.865894","245","0"
"24638","243179","2005","1360","61.466798","246","2"
"24639","243179","2006","1360","63.490111","235","3"
"24640","243179","2007","1530","67.230653","219","6"
"24641","243179","2008","1598","72.999988","274","1"
"24642","243179","2009","1666","74.864727","215","1"
"24643","243179","2010","1734","77.085077","208","0"
"24644","243197","1991",NA,"140.197141","530",NA
"24645","243197","1992","1306","143.858001","589",NA
"24646","243197","1993","1600","207.225076","436",NA
"24647","243197","1994","1600","138.799832","602","0"
"24648","243197","1995","1625","145.343016","525","0"
"24649","243197","1996",NA,"156.535001","525","0"
"24650","243197","1997","1545","37.804978","525","0"
"24651","243197","1998","1545","47.652408","646","0"
"24652","243197","1999","1435","47.881585","693","0"
"24653","243197","2000","1245","40.769606","370.5","0"
"24654","243197","2001","1245","57.635961","48","0"
"24655","243197","2002","1245",NA,"484","0"
"24656","243197","2003","1170","213.690203","640","0"
"24657","243197","2004","1170","229.735778","576","0"
"24658","243197","2005","1558","245.11976","598","0"
"24659","243197","2006","1558","249.601064","646","0"
"24660","243197","2007","1723","263.514358","654","0"
"24661","243197","2008","1791","276.074637","636","0"
"24662","243197","2009","1859","314.19915","681","0"
"24663","243197","2010","2727","311.264718","684","0"
"24664","243212","1991","1078",NA,"95","0"
"24665","243212","1992","1458",NA,"96","0"
"24666","243212","1993","1494","16.319944","97","0"
"24667","243212","1994","1518","13.764828","99","0"
"24668","243212","1995","1530","15.092014","116","0"
"24669","243212","1996","1695","19.722082","124","0"
"24670","243212","1997","1744","3.070974","114","0"
"24671","243212","1998","1793","4.767629","129","0"
"24672","243212","1999","1020","5.117592","118","0"
"24673","243212","2000","1020","16.065117","127","0"
"24674","243212","2001","1245","12.57491","136","0"
"24675","243212","2002","1839",NA,"116","0"
"24676","243212","2003","1020","30.107504","117","0"
"24677","243212","2004","1020","32.731777","117","0"
"24678","243212","2005","1360","33.713877","126","0"
"24679","243212","2006","1360","33.241864","124","0"
"24680","243212","2007","1530","35.265168","132","0"
"24681","243212","2008","1598","37.749028","130","0"
"24682","243212","2009","1666","39.245702","127","0"
"24683","243212","2010","1734","42.186495","108","0"
"24684","243221","1991","976","152.913844","1059",NA
"24685","243221","1992","1458","147.495988","987",NA
"24686","243221","1993","1494","288.560576","1016","0"
"24687","243221","1994","1494","164.972259","1000","0"
"24688","243221","1995","1626","171.34112","946","0"
"24689","243221","1996","1626","193.208697","883","0"
"24690","243221","1997","1743","22.537588","1092","0"
"24691","243221","1998","1794","37.90748","1041","0"
"24692","243221","1999","1440","35.675331","1021","0"
"24693","243221","2000","720","56.870808","1072.5","0"
"24694","243221","2001","720","66.333874","1124","0"
"24695","243221","2002","720",NA,"1203","0"
"24696","243221","2003","720","268.222244","1136","0"
"24697","243221","2004","720","283.137184","1130","0"
"24698","243221","2005","960","296.838477","1048","0"
"24699","243221","2006","960","302.713442","956","6"
"24700","243221","2007","1170","317.242931","986","14"
"24701","243221","2008","1229","329.205713","980","15"
"24702","243221","2009","1280","355.96983","950","13"
"24703","243221","2010","1331","345.135645","817","15"
"24704","243443","1991","2795","29.373834","168","0"
"24705","243443","1992","3245","27.532108","167","0"
"24706","243443","1993","3245","25.874677","141","0"
"24707","243443","1994","3295","26.050462","141","0"
"24708","243443","1995","3745","27.451065","126","0"
"24709","243443","1996","3800","28.970351","123","0"
"24710","243443","1997","4000","20.578177","119","0"
"24711","243443","1998","4000","21.687269","118","0"
"24712","243443","1999","3900","22.673669","114","0"
"24713","243443","2000","4050","23.380745","110","0"
"24714","243443","2001","4200","26.290497","106","0"
"24715","243443","2002","4200","27.880471","108","0"
"24716","243443","2003","4350","30.026804","108","0"
"24717","243443","2004","4350","31.359384","105","0"
"24718","243443","2005","4500","34.940937","104","0"
"24719","243443","2006","4650","33.023301","100","0"
"24720","243443","2007","3840","32.158333","98","0"
"24721","243443","2008","3960","35.781694","99","0"
"24722","243443","2009","4080","38.585184","101","0"
"24723","243443","2010","4200","39.253544","100","0"
"24724","243586","1991","2413",NA,"45",NA
"24725","243586","1992","2520",NA,"46",NA
"24726","243586","1993","2713",NA,"38",NA
"24727","243586","1994","3145",NA,"54",NA
"24728","243586","1995","3221",NA,"54",NA
"24729","243586","1996","3514",NA,"51","0"
"24730","243586","1997","3514",NA,"42","0"
"24731","243586","1998","3263",NA,"42","0"
"24732","243586","1999","3360",NA,"39","0"
"24733","243586","2000","3520",NA,"40","0"
"24734","243586","2001","3840",NA,"41","0"
"24735","243586","2002","4000",NA,"41","0"
"24736","243586","2003","4160",NA,"37","0"
"24737","243586","2004","4320",NA,"34","0"
"24738","243586","2005","4480",NA,"35","0"
"24739","243586","2006","4640",NA,"35","0"
"24740","243586","2007","4800",NA,"34","0"
"24741","243586","2008","4960",NA,"29","0"
"24742","243586","2009","4480",NA,"30","0"
"24743","243586","2010","4620",NA,"35","0"
"24744","243601","1991","2750","33.386231","312","0"
"24745","243601","1992","2940","35.491567","348",NA
"24746","243601","1993","3220","37.647815","364",NA
"24747","243601","1994","2620","39.032198","97",NA
"24748","243601","1995","2620","40.057064","118",NA
"24749","243601","1996","2784","40.373187","104","0"
"24750","243601","1997","2844","25.37497","108","0"
"24751","243601","1998","3084","25.061512","97","0"
"24752","243601","1999","2784","28.445283","103","0"
"24753","243601","2000","3024","30.710473","98.5","0"
"24754","243601","2001","3120","35.800801","94","0"
"24755","243601","2002","3312","37.132465","103","0"
"24756","243601","2003","3312","49.111224","116","0"
"24757","243601","2004","3432","55.117679","121","0"
"24758","243601","2005","3432","51.772308","132","0"
"24759","243601","2006","3600","57.49393","139","0"
"24760","243601","2007","3720","64.520456","152","0"
"24761","243601","2008","3864","70.015504","150","0"
"24762","243601","2009","4104","72.250531","154","0"
"24763","243601","2010","4224","78.692339","148","0"
"24764","243665","1991","1200","38.136862","79",NA
"24765","243665","1992","1440","31.450186","87",NA
"24766","243665","1993","1500","32.020046","77",NA
"24767","243665","1994","1650","34.137084","76","5"
"24768","243665","1995","1912","34.944546","75","3"
"24769","243665","1996","2106","36.987409","74","9"
"24770","243665","1997","2316","37.435129","73","5"
"24771","243665","1998","2460","37.988375","68","2"
"24772","243665","1999","2460","43.448173","66","3"
"24773","243665","2000","2730","42.93768","88.5","9"
"24774","243665","2001","2730","51.470446","111","14"
"24775","243665","2002","2730","57.851878","115","14"
"24776","243665","2003","2865","55.676633","109","9"
"24777","243665","2004","3000","59.233546","109","11"
"24778","243665","2005","3300","64.682084","107","17"
"24779","243665","2006","3300","66.782262","107","6"
"24780","243665","2007","3300","74.145784","100","8"
"24781","243665","2008","3465","66.763658","104","18"
"24782","243665","2009","3600","73.53642","110","9"
"24783","243665","2010","3750","85.525431","124","9"
"24784","243744","1991","15201","1377.042275","854","788"
"24785","243744","1992","16635","1427.980543","864","792"
"24786","243744","1993","17874","1574.352397","834","783"
"24787","243744","1994",NA,"1598.441149","843","779"
"24788","243744","1995","19695","1787.968679","848","828"
"24789","243744","1996","20490","1930.810934","815","843"
"24790","243744","1997",NA,"2081.07","870","830"
"24791","243744","1998","22110","1477.296","889","854"
"24792","243744","1999","23058","1619.713","911","895"
"24793","243744","2000","24441","1730.372","914.5","772"
"24794","243744","2001","25917","1959.221","918","703"
"24795","243744","2002","27204","2136.796","919","666"
"24796","243744","2003","28563","2265.73","886","611"
"24797","243744","2004","29847","2365.894","1654","723"
"24798","243744","2005","31200","2498.805","1538","669"
"24799","243744","2006","32994","2734.986","1621","680"
"24800","243744","2007","34800","2904.705","1578","729"
"24801","243744","2008","36030","3175.858","1622","684"
"24802","243744","2009","37380","3129.846","1602","643"
"24803","243744","2010","38700","3291.021","1615","618"
"24804","243780","1991","2324","567.065473","1485","5057"
"24805","243780","1992","2520","603.053451","1475","4886"
"24806","243780","1993","2696","627.264029","1443","5059"
"24807","243780","1994","2884","646.687745","1431","4963"
"24808","243780","1995","3056","670.004914","1457","5375"
"24809","243780","1996","3208","697.184789","1462","5548"
"24810","243780","1997","3352","756.600835","1469","5521"
"24811","243780","1998","3532","770.628106","1505","5820"
"24812","243780","1999","3409","836.154651","1481","5965"
"24813","243780","2000","3552","882.379659","1652.5","5548"
"24814","243780","2001","3830","936.519134","1824","5611"
"24815","243780","2002","5228","968.153089","1831","5139"
"24816","243780","2003","5498","1012.294646","1857","5345"
"24817","243780","2004","5962","1093.749603","2131","5604"
"24818","243780","2005","6320","1217.891578","2183","5851"
"24819","243780","2006","6700","1210.225215","2255","5954"
"24820","243780","2007","7002","1264.493933","2347","5431"
"24821","243780","2008","7317","1367.653109","2311","5628"
"24822","243780","2009","8183","1443.567929","2367","4560"
"24823","243780","2010","8592","1505.591136","2393","4593"
"24824","245652","1991","14262","10.014642","51","72"
"24825","245652","1992","15400","10.818446","50","65"
"24826","245652","1993","16150","11.48344","53","63"
"24827","245652","1994","17630","12.381466","50","56"
"24828","245652","1995","18180","12.932062","53","107"
"24829","245652","1996","18920","13.442753","46","103"
"24830","245652","1997","19700","13.432858","48","123"
"24831","245652","1998","20500","13.947348","49","95"
"24832","245652","1999","22000","11.350236","46","105"
"24833","245652","2000","23715","13.139009","52.5","106"
"24834","245652","2001","25790","14.128185","59","123"
"24835","245652","2002","27099","15.332481","52","117"
"24836","245652","2003","28840","16.461661","49","114"
"24837","245652","2004","30560","17.463943","49","99"
"24838","245652","2005","32374","18.101692","57","101"
"24839","245652","2006","34306","19.654325","53","101"
"24840","245652","2007","36346","20.229654","54","107"
"24841","245652","2008","38854","20.981802","54","86"
"24842","245652","2009","39992","22.095607","54","86"
"24843","245652","2010","41792","21.764948","52","67"
"24844","245838","1991","7500",NA,"12",NA
"24845","245838","1992","8100","6.052978","14",NA
"24846","245838","1993","8700","7.045707","16",NA
"24847","245838","1994","9000","7.961253","15",NA
"24848","245838","1995","9450","8.388465","16",NA
"24849","245838","1996","9600","7.987876","15",NA
"24850","245838","1997","9600","7.858725","14",NA
"24851","245838","1998","9600","7.898813","24",NA
"24852","245838","1999","10200","8.109738","19",NA
"24853","245838","2000","14200",NA,"17.5",NA
"24854","245838","2001","14800",NA,"16",NA
"24855","245838","2002","15380",NA,"15",NA
"24856","245838","2003","16160",NA,"17",NA
"24857","245838","2004","17280",NA,"17",NA
"24858","245838","2005","18000",NA,"18",NA
"24859","245838","2006","18800",NA,"21",NA
"24860","245838","2007","20096",NA,"23",NA
"24861","245838","2008","21640",NA,"23",NA
"24862","245838","2009","22088",NA,"24",NA
"24863","245838","2010","23192",NA,"26",NA
"24864","245865","1991",NA,"6.583115","43",NA
"24865","245865","1992",NA,"7.212418","43",NA
"24866","245865","1993",NA,"9.162141","44",NA
